Hash,Date,Author,Message,IsMerge
781368ff55e3355cf766aa53e8a902ac30601948,2022-08-27 18:29:03,ender-zhao,Delete Image_Clash_Chinese-0.19.4.png,False
ef208ad0cc97af50d129d9f38404c4253efbef0c,2022-08-27 18:28:55,ender-zhao,Delete Image_Clash_Chinese-0.19.5.png,False
30eba1e8980633b3700e4493ea93a84ed67acee6,2022-08-27 18:28:46,ender-zhao,Delete Image_Clash_Chinese-0.19.6.png,False
bcb19513b905af0488bbb1a76368665f34ad21d2,2022-08-26 15:38:59,ender-zhao,Update README.md,False
55fadfee687a04147b6b5f2a7eb11ba71e011400,2022-08-26 15:38:17,ender-zhao,Image_Clash-for-Windows_Chinese-0.19.28,False
912f860f5e21dd0d43c58652cc878e26e5fb7a08,2022-08-24 08:42:29,ender-zhao,Update README.md,False
c3ace0b52bddd3ef1387b495d0d4f86bac6ec5c7,2022-08-19 15:41:31,ender-zhao,Update renderer-chinese.txt,False
7b2ce4c5ea95f58d6ccaffd861753962c6bde763,2022-08-19 15:38:07,ender-zhao,Image_Clash-for-Windows_Chinese-0.19.27,False
aa5a7abb021637895ab68ba74610d40d8482d4f2,2022-08-19 15:36:48,ender-zhao,Update README.md,False
fa4cc7b91bc21600409245b2ee0115c16ddcd9d4,2022-08-05 09:06:08,ender-zhao,Update README.md,False
