Hash,Date,Author,Message,IsMerge
6f7a8501cb9e9bb59c109a0ac35171fb2fce56cd,2016-10-21 00:45:15,Josh Soref,Spelling. (#2745),False
7a03898ffe83103f939ef047efe7aa958d36780e,2016-10-20 04:52:32,John-David Dalton,Bump `HOT_COUNT` limit to improve fp debugging.,False
609ae34b4e99fb45667d59cf8846fcec2afa6225,2016-10-19 21:11:40,John-David Dalton,Rename jQuery Foundation to JS Foundation. [ci skip],False
2d21faf68aea172befb894db11972de838ec3735,2016-10-19 21:11:36,John-David Dalton,Update async to 2.1.2.,False
26ee0c5c2a60b15fa46eef24188ee08f2631fa26,2016-10-16 12:02:13,John-David Dalton,Cleanup PhantomJS upgrade.,False
cafb5e13317a52263c33a7db65f64a5e4453542e,2016-10-16 06:40:55,John-David Dalton,Avoid leaked var in `_.before` test.,False
7717b8aa64b6278e58fcb2ba9e06f29975293d23,2016-10-16 06:40:55,John-David Dalton,Remove more quotes.,False
c82322c49056a7c25226c9cef20b3f4a3add2924,2016-10-16 06:40:50,John-David Dalton,Fix amd test fails.,False
4af0c066ec4503e96beb4f7d4bd48fbbdc1bba4d,2016-10-16 00:47:20,John-David Dalton,Update async to 2.1.1.,False
d2b10de40bc3c1eadceec151e2e17099063f57d3,2016-10-14 01:00:51,John-David Dalton,Bump Edge testing in Sauce.,False
26bfb74a604704d571b6e65aa7ae4f3472387c4d,2016-10-13 13:29:02,John-David Dalton,Continue to configure npm.,False
ef129e4c8c551a366da0e1b6e74d8005bea851c8,2016-10-13 13:18:07,John-David Dalton,Use semicolons in place of `&&`.,False
0b04309ea53e8d290e46ffb309324f41294ab1ac,2016-10-13 11:12:58,John-David Dalton,Use yarn.,False
fb4852f6db27115fbf37b393354af84e503829f4,2016-10-13 10:51:35,John-David Dalton,More travis cleanup.,False
50469430200cb5c8a0ab53da786ee1908bf7c03a,2016-10-13 08:20:55,John-David Dalton,Remove extraneous quotes from travis.yml.,False
14d7f89f75385274c32cd00b182389fdf7176ff8,2016-10-12 19:33:02,John-David Dalton,Remove mapping shortcut references.,False
d431e9703031ba3b6918994760ec33b907398f17,2016-10-12 11:10:20,John-David Dalton,`fp.convert` should handle aliased and remapped methods. [closes #2728],False
8f06ea259a2690c893b513c336bca57f533037e8,2016-10-10 23:04:38,John-David Dalton,Tweak exit early in `_.isFunction`.,False
0a0fa58e2d54d85844d715d877150b09f589463b,2016-10-10 22:58:16,John-David Dalton,Use `isObjectLike` instead of `isObject`.,False
286f1abb87b05450a7c291f623e920cebfde0424,2016-10-10 22:57:57,John-David Dalton,Use empty string instead of `undefined`.,False
a621ba236a927791265e63d1f54d5daf2f2047ee,2016-10-10 20:43:15,John-David Dalton,Remove try-catches in tests where possible.,False
a041a3782d77211f90af090d3b7229ae07dae236,2016-10-10 20:42:35,John-David Dalton,Remove unneeded IE conditional comments test.,False
9f8064a8b578371027c05b9655d86a709991d36c,2016-10-10 12:05:46,John-David Dalton,Add read-only `Symbol.toStringTag` test.,False
729f4246222ab910a08d387202325429f1b4317f,2016-10-10 11:10:40,John-David Dalton,Minor formatting nit. [ci skip],False
6a8e978fd784beedf8f7823691c7b430ecd04d98,2016-10-10 11:02:20,John-David Dalton,Remove unneeded `_.isPlainObject` test.,False
aea509c2305064a994febc71b6540ac5561795e6,2016-10-10 10:55:33,John-David Dalton,Add `Symbol.toStringTag` test for `_.isPlainObject`.,False
21113b8c87949858cd79dc8a9d9ce1f081ca2d41,2016-10-10 10:55:01,John-David Dalton,Minor hyphen nit. [ci skip],False
dcf6d382c428ae1dbeb8eab955ab684ab8da42d0,2016-10-10 09:57:25,John-David Dalton,Add missing `realm.element`.,False
c541598f40763be481f30fd549be0c88bbf5dc0d,2016-10-10 09:39:50,John-David Dalton,Cleanup testing `arguments` objects.,False
bd8e38518fffa50a5efa4d2f29eec31497dd4e88,2016-10-10 08:54:48,John-David Dalton,Add more `_.isElement` tests.,False
067036a359e1eab05031d32c1f555161e8d2303f,2016-10-10 08:54:36,John-David Dalton,Simplify `isElement`.,False
22b51ed2327cbf817669aa1241762e240fe06952,2016-10-10 08:36:03,John-David Dalton,Refine `_.isError` checks to avoid false positives on plain objects.,False
054e78572b4e46c5a11aef07bf69b56fd35693f7,2016-10-10 05:13:44,John-David Dalton,Add support for ordinals to `_.words`.,False
31cb06a6430e8a965ddeea32ceea5e556047b269,2016-10-10 05:13:36,John-David Dalton,Move `Symbol.toStringTag` workaround to `getRawTag`.,False
ee4a5a260464974f3dd603999aa277b46f827be6,2016-10-10 01:29:28,John-David Dalton,Make `objectToString` its own helper function.,False
05b60871c5aade474c465e58a3d1095e6ec6fddc,2016-10-10 01:07:22,John-David Dalton,Minor `toSource` param description nit. [ci skip],False
03a194fcb9daf6c43b4034ee6a0915d6553ec930,2016-10-08 23:29:01,John-David Dalton,Make `toStringTag` checks resistant to spoofing.,False
52e96c38dc52c79e0b73679456c7c6e092ffa775,2016-10-08 23:12:21,John-David Dalton,Exit early from `_.isEmpty` for nullish values.,False
f5dd98cac45c4264e1191165840f3128edfe2ad9,2016-10-08 23:11:35,John-David Dalton,Clarify lodash build.,False
b890d40b549cd00dade6ae0d954656a97ebc869e,2016-10-08 23:11:21,John-David Dalton,Remove unneeded capture phase param from `addEventListener`.,False
457a0dc703e3a7a677249b7db0abbdffbc7cb87a,2016-10-08 04:01:47,John-David Dalton,Update glob to 7.1.1.,False
e4837cd75d1b14cdeffb5f796da840a71893bcea,2016-10-07 20:45:21,John-David Dalton,Increment package version to enable ci tests.,False
67b2c6f90043e45125f21febdcb29553ac76a08b,2016-10-06 11:50:11,John-David Dalton,Bump to v4.16.4.,False
260a84c4d85afc53236baecaddf96c15038bedeb,2016-10-06 11:49:24,John-David Dalton,Rebuild lodash and docs.,False
4b0db6ec6cbf14787b5e713ad192314a4ba8933a,2016-10-06 11:49:24,John-David Dalton,Update qunit-extras to 3.0.0.,False
9c4c194bb5bf99ddc1457ad84231a7ef248dc2c8,2016-10-06 11:49:24,John-David Dalton,Replace `Object.create` mock with `undefined` to hit more bizarro code paths.,False
ac74a1ea158f2687b2d44616c3abedcc5ffbfe41,2016-10-06 11:49:24,John-David Dalton,Remove unneeded shim juggle.,False
e4ddf3e1559087859e17996f98668b8ab51a5b74,2016-10-06 11:49:23,John-David Dalton,Add nested check to `_.merge` test for non-plain object source values.,False
896b27ef739dea1a7e0d7f272210dd4da79947e6,2016-10-06 11:49:23,John-David Dalton,Remove unneeded bizarro tests.,False
bdf0b9f28890ed399c0ab7ab30f003f324aae38e,2016-10-06 11:49:10,John-David Dalton,Cleanup Babel workaround.,False
1665e5cbffdfa3a7b5ded411d7a44bdf45e2c96d,2016-10-06 05:52:31,John-David Dalton,Add bizarro `_.create` test.,False
6e8c0de1ff698fe86d1303cf26a17990c8e9fc30,2016-10-06 04:06:36,John-David Dalton,Add buffer test for `_.merge`.,False
4fb41ac6a9a305d569464ec398b13b458d224ae8,2016-10-06 00:43:25,John-David Dalton,Update removed snippets for the coverage run.,False
af983b2dd3ac59a5e3eb6df2d63eb4ce09e61cb2,2016-10-05 23:39:37,John-David Dalton,Ensure `_.negate` test for multiple arguments hits the 4 arguments case.,False
405d5875b8cbb23a6b142db51b57e59029ed1334,2016-10-05 23:39:37,John-David Dalton,Add `_.isEmpty` test for prototype objects.,False
b30f979ec7e3da01c522181a11b8662f2e35bc5e,2016-10-05 23:04:20,John-David Dalton,Wrap `arguments` in case IIFE is removed.,False
836bd258a03802a2e19debefcbb3388577385b69,2016-10-05 21:37:51,John-David Dalton,Ensure `_.toString` works on an array of symbols.,False
d2f74ee24596fa0bf0a1c095738697c27dbb2e2b,2016-10-05 20:46:03,John-David Dalton,Minor `_.toString` doc typo fix. [ci skip],False
45f668b4169f18cb76483d25a769d70917a84e70,2016-10-05 10:58:17,John-David Dalton,Add `baseIsArguments`.,False
d29d74f687ffedce432119b0c21f1234d97223ad,2016-10-05 10:58:16,John-David Dalton,Move `baseClamp` use to `arraySampleSize` and `baseSampleSize`.,False
9fba7be2960e3882e8c32cd8d816d523b0c7f5c2,2016-10-04 21:11:32,John-David Dalton,Add comments to `arrayLikeKeys`. [ci skip],False
f30851bac14e5c3b2a278b24ba8f63ff955e53ce,2016-10-04 13:38:05,John-David Dalton,Simplify `_.isArguments` more.,False
d308bce09fa5f3712490bf7a05a199128f96e3b7,2016-10-04 13:02:15,John-David Dalton,Add `isTypedArray` check to `_.isEmpty`.,False
3d7dbd140c7f9dc8ad5058506ea01080f900abcb,2016-10-04 12:53:34,John-David Dalton,Remove unused variable.,False
15bd64a1b4e66f77b1629a81271ba341f4cb719c,2016-10-04 12:53:00,John-David Dalton,Normalize keys of buffers and typed arrays.,False
3c3010083789421ad9bf390f11e374bd70c7c017,2016-10-04 11:02:30,John-David Dalton,Use `baseFor` in `baseMerge`.,False
81bdb9da43751581f42ad457f5c435babc49306a,2016-10-04 09:04:37,John-David Dalton,Cleanup array type juggling.,False
60e3a93a30ae743517b35f5b2e246c28204f3426,2016-10-04 09:03:39,John-David Dalton,Simplify `_.isArguments`.,False
158f2839fda66a5e67c24258889690bf150c30d4,2016-10-04 09:00:46,John-David Dalton,Remove Safari 8.1 note. [ci skip],False
c7b9df4286d870546afc1ee717e3eda0014db1e2,2016-10-04 06:36:07,John-David Dalton,Cleanup branching for array-likes in `baseMergeDeep`.,False
0eca941e22b9fde2e001d8e42407e248e8bd554f,2016-10-04 06:35:32,John-David Dalton,Add `isBuffer` checks to `baseMerge` and `_.transform`.,False
8592f4163f32bc58390fbabb447cbabfd1269e8c,2016-10-04 05:37:45,John-David Dalton,Fix `_.merge` regression with buffers. [closes #2699],False
29e2598a39311dac16b5e99037d3578f1be3f209,2016-10-04 03:27:06,John-David Dalton,Remove duplicate operator. [ci skip],False
32e75acb9fe14305db80dc47fe0021520bed311f,2016-10-04 03:26:32,John-David Dalton,Indentation nit. [ci skip],False
b54501a771e86d07862925ef219ba7ff02613ae1,2016-10-03 23:04:46,John-David Dalton,Increment package version to enable ci tests.,False
60628606285f94e8262a244b63910fdfa7bc974f,2016-10-03 08:52:53,John-David Dalton,Bump to v4.16.3.,False
a12c3797fbb26a28525503fdf88f1d2b4d142d4a,2016-10-03 08:52:06,John-David Dalton,Rebuild lodash and docs.,False
48bc8b4f1afbb2a822083b4236747fa92fea07e6,2016-10-03 07:49:10,John-David Dalton,Update Firefox in sauce.,False
e8616819633dcdfe21095e5d11cd01a61e8133e1,2016-10-03 02:27:42,John-David Dalton,Cleanup buffer tests.,False
9985e818080650a00a122528a9382bfd513ffba3,2016-10-03 02:07:47,John-David Dalton,Add `_.isEqual` test for buffers.,False
ffde99b21675a09ba75e44bf518ca74fad508a4f,2016-10-02 12:05:30,John-David Dalton,Minor test formatting nit. [ci skip],False
492caa4fd2ce1145d735b993f09bf64b88bcd5e1,2016-10-02 12:04:45,John-David Dalton,Add `_.isFunction` test for the `Proxy` constructor.,False
01c0950ae87915c4348d7e4cc3216882f02e17c9,2016-10-01 04:03:12,John-David Dalton,Add existence check for `runInContext`. [closes #2694],False
20fa52309c37b238fc2b62bfa2a290d4ab9f0679,2016-09-30 03:24:09,John-David Dalton,Add `proxyTag` check to `_.isFunction` for Safari 10 support of the `Proxy` constructor. [closes #2689],False
7a345b5606c895d32db7e2af818dcec61fc58adc,2016-09-30 01:36:04,John-David Dalton,Clarify fp spread methods description. [closes #2687] [ci skip],False
b6d81168828b470a825d1486e36350cc09533b0e,2016-09-29 02:33:24,John-David Dalton,Indentation nit in readme. [ci skip],False
4495e74f7772c4fbe570cceb983a2ddefcca9bca,2016-09-29 01:24:11,John-David Dalton,Treat buffers separately from typed arrays.,False
c009349d9900770871809770f496486e59caf66b,2016-09-28 03:06:41,John-David Dalton,Use only one `defineProperty` reference.,False
26d5ba992c41912477c82b79b3d5c011cce0d00e,2016-09-28 02:34:06,John-David Dalton,Fix `prototype` typo.,False
320ef6f933f1cd1a6673a447142237affea4306d,2016-09-27 10:13:49,John-David Dalton,Cleanup assignment test.,False
b678bb4a748f43cdb9468fc9bbf7920d0b03e950,2016-09-27 10:13:49,John-David Dalton,Make `_.defaultsDeep` and `_.merge` consistent with `_.defaults` in assigning `undefined` values. [closes #2676],False
c1c394ac60b581315c3776a5f8faf791e1cc0cb3,2016-09-27 10:13:49,John-David Dalton,Increment package version to enable ci tests.,False
70d3057e1754b50b24174e3f0bc352b047582d17,2016-09-26 01:54:51,John-David Dalton,Bump to v4.16.2.,False
3d279202264d13db42e9665aa291ffaf6de193fe,2016-09-26 01:54:51,John-David Dalton,Rebuild lodash and docs.,False
33a43a5f93b79f661e50177ac5d579b514112c9b,2016-09-26 01:54:51,John-David Dalton,Update Node usage example. [ci skip],False
fac95018404603959985c5b072b3cdd4570bddc9,2016-09-26 01:49:48,John-David Dalton,Refine ext detection.,False
4d6aade733da4f50bf13bf9619e3699b7fd6382b,2016-09-26 01:49:48,John-David Dalton,Rename param to `size`.,False
d9e2c1cc347fe4e78860d56bd961520a1a1779f8,2016-09-26 01:49:48,John-David Dalton,Remove `MAX_ARRAY_LENGTH` use in `arrayShuffle` and `baseShuffle`.,False
c8c6a7e7b1ea157c9eed12f3019287c8a850e11e,2016-09-26 01:49:48,John-David Dalton,Fix `arraySample` description. [ci skip],False
69addb855eed117d762f9962b00089d96b9275a5,2016-09-26 01:49:48,John-David Dalton,"Add `baseSample`, `baseSampleSize`, and `baseShuffle`.",False
55fb0172c0ad07a90206a9b718b28e7ee565f3cc,2016-09-26 01:49:43,John-David Dalton,Move thrower from v4 to move to v3.,False
2026cbeebd0a0e1f60b68b0951c3205c99e59101,2016-09-24 23:27:38,John-David Dalton,Add `thrower` helper.,False
d6d01cdfa034e6c2d22b2c2b2061ed0855a27bc8,2016-09-24 07:55:46,John-David Dalton,Remove the need for es-sham.,False
cb07604dc6516e2b9bcdd07bbd72c33083a2bb0a,2016-09-24 05:21:21,John-David Dalton,Fix local failing PhantomJS 2 test.,False
549def0e4874ac4cb2d51f38f9745f22fa79cf22,2016-09-24 05:18:36,John-David Dalton,Use `Buffer.allocUnsafe` when available.,False
a3c215919d6dafa6b6e61fa4c2a67a7ee42f9b41,2016-09-24 05:18:02,John-David Dalton,Create more error text constants.,False
ab904a10473c1b703af22fe387fc0c34bab39c54,2016-09-24 03:09:03,John-David Dalton,Add error to encourage users to shim when needed.,False
60381f4d6c7b0842f205ad0f75ffaac3bb10f248,2016-09-23 04:32:49,John-David Dalton,Update deps.,False
8f607295aedb2f432fc1c444d72f5c580d4716f8,2016-09-21 03:43:43,John-David Dalton,Increment package version to enable ci tests.,False
27218a95afefbade323809cc71761dd0cd87e751,2016-09-20 22:10:52,John-David Dalton,Bump to v4.16.1.,False
8e150ad6bc98b58df80a064ed18f8a3674142e8a,2016-09-20 22:10:52,John-David Dalton,Rebuild lodash and docs.,False
c8914a890c57ffa154bcae1d244ba876b39c1b2d,2016-09-20 22:10:52,John-David Dalton,Excuse more Underscore `_.escape` tests.,False
b25a86f352ce13be279cf601552f6e3270430493,2016-09-20 20:19:59,John-David Dalton,Use `lodashStable.escape` in more places.,False
ec8e2792354e0cb96dfa72deca8b1ff4ea40224b,2016-09-20 20:19:40,John-David Dalton,Add `_.escape` and `_.unescape` tests for backticks.,False
1cc16029dbefc0751b38d06421cab4319604d5b0,2016-09-20 20:01:21,John-David Dalton,Avoid attempting to (un)escape backticks. [closes #2660],False
5c912bcc62d385084cf7f9a13b5ac850a7e72be0,2016-09-20 05:43:18,John-David Dalton,Wrap `runInContext` in parentheses as a hint to avoid deferred parsing.,False
b3742c8d3cef711518dba4cdb18927a841738b80,2016-09-20 05:43:18,John-David Dalton,Update coveralls to 2.11.14.,False
c3a7516712cd198f36c0f86900879de0cac09a97,2016-09-20 05:43:18,John-David Dalton,Increment package version to enable ci tests.,False
12319d577539094294c595ee29e9c0b6b1449c9a,2016-09-18 10:43:04,John-David Dalton,Bump to v4.16.0.,False
45e1965936ef7f03e6a930bf8f35f71a9ebb2ffb,2016-09-18 10:40:52,John-David Dalton,Rebuild lodash and docs.,False
6091c8ec4995ee4b93e6df03bfb925d16d1d3426,2016-09-18 07:42:45,John-David Dalton,Remove outdated `_.runInContext` example. [ci skip],False
cfb7dab0f31fa4d66c7e26971cc9dc6231116ec3,2016-09-18 07:12:43,John-David Dalton,Update deps.,False
2d9f3cde0f228d5408f551345687e04c439b239e,2016-09-18 04:58:15,John-David Dalton,Add greenkeeper ignore field to packagre.json. [ci skip],False
e5f477024707f57d44e5ca1a0c488ab2a13f22d1,2016-09-16 20:57:46,John-David Dalton,Break out `_.sampleSize` and `_.shuffle` into array helpers.,False
dc7c32151466d892a1942e7e7a059eccb1d55fed,2016-09-15 23:25:21,Greenkeeper,Update coveralls to 2.11.13.,False
40164659b1e75bfc21b3be1b81eaca7f8c870b9b,2016-09-15 22:46:59,John-David Dalton,Simplify changelog reference. [ci skip],False
7829f3d224d5b5ca75c31fdd0f928859b7d4a1c8,2016-09-15 22:40:09,Mark Stosberg,"Add CHANGELOG in the expected place and link it to where it's actually maintained. (#2648)

Ref: https://github.com/lodash/lodash/issues/875",False
92359257c1f566b655a417498086e145e4e3db1c,2016-09-14 23:45:34,John-David Dalton,Update tested Chrome version in sauce.,False
d2a2b3a8c408b125a4986442110a7b4c811bfb71,2016-09-11 09:35:32,John-David Dalton,Reduce n_ note. [ci skip],False
4019eb65f2dbcce76a77c3c8926a9242ebba956d,2016-09-11 02:52:38,John-David Dalton,Use jsdelivr combo src for fp example. [ci skip],False
4c5bead5c6951b9671877c52165fb3fff3ecc4fd,2016-09-11 02:04:07,John-David Dalton,Update Node usage comments. [ci skip],False
0163aae35757cae97b42d45ef1a1dd1c5fe3bb3a,2016-09-11 01:38:45,John-David Dalton,Trim code snippet comments.,False
8fa23a94a08deda82968d2d5c8fd13282ca49d81,2016-09-10 23:18:36,John-David Dalton,Use nullish checks instead of coercing to booleans.,False
8176d56c725489156e19d68aeaf8851d313f4446,2016-09-07 02:54:53,John-David Dalton,Move `arraySample` definition to fix builds.,False
5add1687433c7ebed11918f05ea945be5683926f,2016-09-07 01:30:59,John-David Dalton,Update requirejs.,False
27e59404d36c6eba13deb6d6bd26618d939bdb6b,2016-09-07 01:13:28,John-David Dalton,Add engines field to package.json.,False
54f5ac7b8de57a8c55c08d92f3d308882aff8efa,2016-09-06 20:34:38,John-David Dalton,Simplify nested highlights selector.,False
5c688cc0b737aa598019029d7fe71616664bf191,2016-09-06 11:50:37,John-David Dalton,Remove rogue html-minifier reference.,False
86efb0ea096071bb7f7dc8bab4fc1e64d4b6a9ee,2016-09-06 11:48:39,John-David Dalton,Use an arrow function.,False
bc13666222c0027c0b8cf31b8f9b3774c84d9f19,2016-09-06 11:19:26,John-David Dalton,Reduce highlights further.,False
d1abde7d1af1bb4cb2423286a54313220c0d8f31,2016-09-05 14:38:07,John-David Dalton,Remove broken HTML escaping.,False
691db4d406b7bece655f605b78d6f30900b9c318,2016-09-05 14:24:33,John-David Dalton,Refine the auto-link selector.,False
fb833b0c198b6d8182fd873adf267d802b59cb6d,2016-09-05 11:02:21,John-David Dalton,Cleanup build-site.js.,False
4d2181ad833a62a838cebd9c4de6142724d46fbd,2016-09-05 10:56:48,John-David Dalton,Use template string literals in build-doc.js.,False
9dd291a96eef2a1d9a1f43ca1266763940e5e2b0,2016-09-04 13:53:16,John-David Dalton,Move html-minifier use to lodash.github.io.,False
1344803e7ee15cf87b665f90ac27f60db730f198,2016-09-03 21:52:57,John-David Dalton,Minify highlights snippets.,False
4a5f8fa974aa483519fcf8bd30bb921f3b7922b5,2016-09-02 08:33:40,John-David Dalton,Split `_.sample` out to `arraySample`.,False
212e4a64074bf1949438f0fd102fdc3bbaf7194d,2016-09-02 00:11:38,John-David Dalton,Add more doc notes on the order of results. [ci skip] [closes #2622],False
d47123779ed1f78a4c32abdde85f816160ba13dd,2016-09-01 14:00:29,John-David Dalton,Avoid inserting empty details.,False
fc734a63717e2f29268eb79a161daaa6a9107d02,2016-09-01 13:42:12,John-David Dalton,Increase the `HOT_COUNT` to avoid shorting out setting fp `toString` methods.,False
02be5b808ecd147192ff8cc13ceed0f151f2a38f,2016-08-31 11:02:32,John-David Dalton,Rename “_” id references to “lodash”.,False
0d757fdc40e401da27c9bd6081bf7a16facea671,2016-08-31 07:50:52,John-David Dalton,Ensure `_.has` returns the correct result for nested sparse arrays. [closes #2614],False
